full_text,cleasing,case_folding,tokenize,Filtering/stopword removal,stemming_data,sentiment
@Bid_the_bear @eufrx Coba nek motor pake helm tiba2 disalip ev mobil/motor deh.. kalo ga kaget.. tu suara humming listrik &amp; tyre noise udah ketutup sm suara jalanan lainnya,Coba nek motor pake helm tiba disalip ev mobilmotor deh kalo ga kaget tu suara humming listrik amp tyre noise udah ketutup sm suara jalanan lainnya,coba nek motor pake helm tiba disalip ev mobilmotor deh kalo ga kaget tu suara humming listrik amp tyre noise udah ketutup sm suara jalanan lainnya,"['coba', 'nek', 'motor', 'pake', 'helm', 'tiba', 'disalip', 'ev', 'mobilmotor', 'deh', 'kalo', 'ga', 'kaget', 'tu', 'suara', 'humming', 'listrik', 'amp', 'tyre', 'noise', 'udah', 'ketutup', 'sm', 'suara', 'jalanan', 'lainnya']","['coba', 'nek', 'motor', 'pake', 'helm', 'disalip', 'ev', 'mobilmotor', 'deh', 'kalo', 'ga', 'kaget', 'tu', 'suara', 'humming', 'listrik', 'amp', 'tyre', 'noise', 'udah', 'ketutup', 'sm', 'suara', 'jalanan']",coba nek motor pake helm salip ev mobilmotor deh kalo ga kaget tu suara humming listrik amp tyre noise udah tutup sm suara jalan,0
@ikbenmoi @haitaniwaife @ZachAlthario @convomf keyless nyala kalo di dalem area mobil kak beda sama keyless motor atau speda listrik ini salah duadua nya sih jelas,keyless nyala kalo di dalem area mobil kak beda sama keyless motor atau speda listrik ini salah duadua nya sih jelas,keyless nyala kalo di dalem area mobil kak beda sama keyless motor atau speda listrik ini salah duadua nya sih jelas,"['keyless', 'nyala', 'kalo', 'di', 'dalem', 'area', 'mobil', 'kak', 'beda', 'sama', 'keyless', 'motor', 'atau', 'speda', 'listrik', 'ini', 'salah', 'duadua', 'nya', 'sih', 'jelas']","['keyless', 'nyala', 'kalo', 'dalem', 'area', 'mobil', 'kak', 'beda', 'keyless', 'motor', 'speda', 'listrik', 'salah', 'duadua', 'nya', 'sih']",keyless nyala kalo dalem area mobil kak beda keyless motor speda listrik salah duadua nya sih,0
Apa bener ya opini org2 yg bilang kalo makin canggih mobil malah fitur safety nya yg dipangkas? Tapi jujur mind-blowing bgt pas gue liat di yt ada mobil listrik terbaru (?) yg transmisi maticnya itu litereli cuman perlu diputer2 doang tanpa ada tuasnya kek mobil lama,Apa bener ya opini org yg bilang kalo makin canggih mobil malah fitur safety nya yg dipangkas Tapi jujur mindblowing bgt pas gue liat di yt ada mobil listrik terbaru  yg transmisi maticnya itu litereli cuman perlu diputer doang tanpa ada tuasnya kek mobil lama,apa bener ya opini org yg bilang kalo makin canggih mobil malah fitur safety nya yg dipangkas tapi jujur mindblowing bgt pas gue liat di yt ada mobil listrik terbaru  yg transmisi maticnya itu litereli cuman perlu diputer doang tanpa ada tuasnya kek mobil lama,"['apa', 'bener', 'ya', 'opini', 'org', 'yg', 'bilang', 'kalo', 'makin', 'canggih', 'mobil', 'malah', 'fitur', 'safety', 'nya', 'yg', 'dipangkas', 'tapi', 'jujur', 'mindblowing', 'bgt', 'pas', 'gue', 'liat', 'di', 'yt', 'ada', 'mobil', 'listrik', 'terbaru', 'yg', 'transmisi', 'maticnya', 'itu', 'litereli', 'cuman', 'perlu', 'diputer', 'doang', 'tanpa', 'ada', 'tuasnya', 'kek', 'mobil', 'lama']","['bener', 'ya', 'opini', 'org', 'yg', 'bilang', 'kalo', 'canggih', 'mobil', 'fitur', 'safety', 'nya', 'yg', 'dipangkas', 'jujur', 'mindblowing', 'bgt', 'pas', 'gue', 'liat', 'yt', 'mobil', 'listrik', 'terbaru', 'yg', 'transmisi', 'maticnya', 'litereli', 'cuman', 'diputer', 'doang', 'tuasnya', 'kek', 'mobil']",bener ya opini org yg bilang kalo canggih mobil fitur safety nya yg pangkas jujur mindblowing bgt pas gue liat yt mobil listrik baru yg transmisi maticnya litereli cuman puter doang tuas kek mobil,0
@pedagfang @convomf Mobil listrik kak td ada lewat penjelasannya di vt. Ga kedengeran suara mesinnya jd ga ketauan.,Mobil listrik kak td ada lewat penjelasannya di vt Ga kedengeran suara mesinnya jd ga ketauan,mobil listrik kak td ada lewat penjelasannya di vt ga kedengeran suara mesinnya jd ga ketauan,"['mobil', 'listrik', 'kak', 'td', 'ada', 'lewat', 'penjelasannya', 'di', 'vt', 'ga', 'kedengeran', 'suara', 'mesinnya', 'jd', 'ga', 'ketauan']","['mobil', 'listrik', 'kak', 'td', 'penjelasannya', 'vt', 'ga', 'kedengeran', 'suara', 'mesinnya', 'jd', 'ga', 'ketauan']",mobil listrik kak td jelas vt ga kedengeran suara mesin jd ga tau,0
@KangGan3 @convomf Itu mobil listrik kalaupun nyala gak ada suaranya... Selain staffnya ortu dari si anak juga perlu disalahkan. Kok bisa anaknya lepas pengawasan,Itu mobil listrik kalaupun nyala gak ada suaranya Selain staffnya ortu dari si anak juga perlu disalahkan Kok bisa anaknya lepas pengawasan,itu mobil listrik kalaupun nyala gak ada suaranya selain staffnya ortu dari si anak juga perlu disalahkan kok bisa anaknya lepas pengawasan,"['itu', 'mobil', 'listrik', 'kalaupun', 'nyala', 'gak', 'ada', 'suaranya', 'selain', 'staffnya', 'ortu', 'dari', 'si', 'anak', 'juga', 'perlu', 'disalahkan', 'kok', 'bisa', 'anaknya', 'lepas', 'pengawasan']","['mobil', 'listrik', 'nyala', 'gak', 'suaranya', 'staffnya', 'ortu', 'si', 'anak', 'disalahkan', 'anaknya', 'lepas', 'pengawasan']",mobil listrik nyala gak suara staffnya ortu si anak salah anak lepas awas,0
@SelebtwitMobil Riil. Walau pihak ortu dan pengawas pameran jelas salah sepertinya bisa jadi sugesti baik untuk pabrikan mobil listrik biar kalau starter ada suara dengung palsu biar ketahuan. Suara itu termasuk dlm UX barang dan kiranya klo ada suara starter akan banyak manfaatnya.,Riil Walau pihak ortu dan pengawas pameran jelas salah sepertinya bisa jadi sugesti baik untuk pabrikan mobil listrik biar kalau starter ada suara dengung palsu biar ketahuan Suara itu termasuk dlm UX barang dan kiranya klo ada suara starter akan banyak manfaatnya,riil walau pihak ortu dan pengawas pameran jelas salah sepertinya bisa jadi sugesti baik untuk pabrikan mobil listrik biar kalau starter ada suara dengung palsu biar ketahuan suara itu termasuk dlm ux barang dan kiranya klo ada suara starter akan banyak manfaatnya,"['riil', 'walau', 'pihak', 'ortu', 'dan', 'pengawas', 'pameran', 'jelas', 'salah', 'sepertinya', 'bisa', 'jadi', 'sugesti', 'baik', 'untuk', 'pabrikan', 'mobil', 'listrik', 'biar', 'kalau', 'starter', 'ada', 'suara', 'dengung', 'palsu', 'biar', 'ketahuan', 'suara', 'itu', 'termasuk', 'dlm', 'ux', 'barang', 'dan', 'kiranya', 'klo', 'ada', 'suara', 'starter', 'akan', 'banyak', 'manfaatnya']","['riil', 'ortu', 'pengawas', 'pameran', 'salah', 'sugesti', 'pabrikan', 'mobil', 'listrik', 'biar', 'starter', 'suara', 'dengung', 'palsu', 'biar', 'ketahuan', 'suara', 'dlm', 'ux', 'barang', 'klo', 'suara', 'starter', 'manfaatnya']",riil ortu awas pamer salah sugesti pabrikan mobil listrik biar starter suara dengung palsu biar tahu suara dlm ux barang klo suara starter manfaat,0
Dapat grab mobil listrik lucu bangeet,Dapat grab mobil listrik lucu bangeet,dapat grab mobil listrik lucu bangeet,"['dapat', 'grab', 'mobil', 'listrik', 'lucu', 'bangeet']","['grab', 'mobil', 'listrik', 'lucu', 'bangeet']",grab mobil listrik lucu bangeet,0
@moodtocU @jezkiywn @convomf Tp aku gapake mobil listrik ya cuma handremnya / ada juga auto hold di mobilnya pencetan juga seperti itu.,Tp aku gapake mobil listrik ya cuma handremnya  ada juga auto hold di mobilnya pencetan juga seperti itu,tp aku gapake mobil listrik ya cuma handremnya  ada juga auto hold di mobilnya pencetan juga seperti itu,"['tp', 'aku', 'gapake', 'mobil', 'listrik', 'ya', 'cuma', 'handremnya', 'ada', 'juga', 'auto', 'hold', 'di', 'mobilnya', 'pencetan', 'juga', 'seperti', 'itu']","['tp', 'gapake', 'mobil', 'listrik', 'ya', 'handremnya', 'auto', 'hold', 'mobilnya', 'pencetan']",tp gapake mobil listrik ya handremnya auto hold mobil pencet,0
Y bukan listrik tp merci core memori umur 3 tahunan gue nabrakin mobil merci,Y bukan listrik tp merci core memori umur  tahunan gue nabrakin mobil merci,y bukan listrik tp merci core memori umur  tahunan gue nabrakin mobil merci,"['y', 'bukan', 'listrik', 'tp', 'merci', 'core', 'memori', 'umur', 'tahunan', 'gue', 'nabrakin', 'mobil', 'merci']","['y', 'listrik', 'tp', 'merci', 'core', 'memori', 'umur', 'tahunan', 'gue', 'nabrakin', 'mobil', 'merci']",y listrik tp merci core memori umur tahun gue nabrakin mobil merci,0
@MaulidaAnnisa2 @Little_secret9 Krn gak pake pembakaran internal jadi mobil listrik gak bersuara dan gak berpolusi makanya si abang sales berani nyalain di dalem mall buat demo ke calon customer,Krn gak pake pembakaran internal jadi mobil listrik gak bersuara dan gak berpolusi makanya si abang sales berani nyalain di dalem mall buat demo ke calon customer,krn gak pake pembakaran internal jadi mobil listrik gak bersuara dan gak berpolusi makanya si abang sales berani nyalain di dalem mall buat demo ke calon customer,"['krn', 'gak', 'pake', 'pembakaran', 'internal', 'jadi', 'mobil', 'listrik', 'gak', 'bersuara', 'dan', 'gak', 'berpolusi', 'makanya', 'si', 'abang', 'sales', 'berani', 'nyalain', 'di', 'dalem', 'mall', 'buat', 'demo', 'ke', 'calon', 'customer']","['krn', 'gak', 'pake', 'pembakaran', 'internal', 'mobil', 'listrik', 'gak', 'bersuara', 'gak', 'berpolusi', 'si', 'abang', 'sales', 'berani', 'nyalain', 'dalem', 'mall', 'demo', 'calon', 'customer']",krn gak pake bakar internal mobil listrik gak suara gak polusi si abang sales berani nyalain dalem mall demo calon customer,0
@SoeryaRoyce @innovacommunity oh di brand saya sekarang dan sebelumnya sudah jadi tugas EO mas. dan kebetulan Mobil Listrik juga. karna mobil listrik aman jika dihidupkan di mall dan SOPnya mobilnya harus dihidupkan dengan posisi Display Mode.,oh di brand saya sekarang dan sebelumnya sudah jadi tugas EO mas dan kebetulan Mobil Listrik juga karna mobil listrik aman jika dihidupkan di mall dan SOPnya mobilnya harus dihidupkan dengan posisi Display Mode,oh di brand saya sekarang dan sebelumnya sudah jadi tugas eo mas dan kebetulan mobil listrik juga karna mobil listrik aman jika dihidupkan di mall dan sopnya mobilnya harus dihidupkan dengan posisi display mode,"['oh', 'di', 'brand', 'saya', 'sekarang', 'dan', 'sebelumnya', 'sudah', 'jadi', 'tugas', 'eo', 'mas', 'dan', 'kebetulan', 'mobil', 'listrik', 'juga', 'karna', 'mobil', 'listrik', 'aman', 'jika', 'dihidupkan', 'di', 'mall', 'dan', 'sopnya', 'mobilnya', 'harus', 'dihidupkan', 'dengan', 'posisi', 'display', 'mode']","['oh', 'brand', 'tugas', 'eo', 'mas', 'mobil', 'listrik', 'karna', 'mobil', 'listrik', 'aman', 'dihidupkan', 'mall', 'sopnya', 'mobilnya', 'dihidupkan', 'posisi', 'display', 'mode']",oh brand tugas eo mas mobil listrik karna mobil listrik aman hidup mall sop mobil hidup posisi display mode,0
@MaulidaAnnisa2 @Little_secret9 Pake lithium nyambung ke motor listrik trus disalurin ke roda depan kan itu mobil listrik jadi gak pake mesin mekanikal yang pake pembakaran internal kayak mobil konvensional,Pake lithium nyambung ke motor listrik trus disalurin ke roda depan kan itu mobil listrik jadi gak pake mesin mekanikal yang pake pembakaran internal kayak mobil konvensional,pake lithium nyambung ke motor listrik trus disalurin ke roda depan kan itu mobil listrik jadi gak pake mesin mekanikal yang pake pembakaran internal kayak mobil konvensional,"['pake', 'lithium', 'nyambung', 'ke', 'motor', 'listrik', 'trus', 'disalurin', 'ke', 'roda', 'depan', 'kan', 'itu', 'mobil', 'listrik', 'jadi', 'gak', 'pake', 'mesin', 'mekanikal', 'yang', 'pake', 'pembakaran', 'internal', 'kayak', 'mobil', 'konvensional']","['pake', 'lithium', 'nyambung', 'motor', 'listrik', 'trus', 'disalurin', 'roda', 'mobil', 'listrik', 'gak', 'pake', 'mesin', 'mekanikal', 'pake', 'pembakaran', 'internal', 'kayak', 'mobil', 'konvensional']",pake lithium nyambung motor listrik trus disalurin roda mobil listrik gak pake mesin mekanikal pake bakar internal kayak mobil konvensional,0
@MaulidaAnnisa2 @Little_secret9 gaada mesin bensin pakenya batre karna itu mobil listrik,gaada mesin bensin pakenya batre karna itu mobil listrik,gaada mesin bensin pakenya batre karna itu mobil listrik,"['gaada', 'mesin', 'bensin', 'pakenya', 'batre', 'karna', 'itu', 'mobil', 'listrik']","['gaada', 'mesin', 'bensin', 'pakenya', 'batre', 'karna', 'mobil', 'listrik']",gaada mesin bensin pakenya batre karna mobil listrik,0
@skeletoan @convomf mobil listrik semua pengaturan termasuk rem tangan ada di touchscreen head unit,mobil listrik semua pengaturan termasuk rem tangan ada di touchscreen head unit,mobil listrik semua pengaturan termasuk rem tangan ada di touchscreen head unit,"['mobil', 'listrik', 'semua', 'pengaturan', 'termasuk', 'rem', 'tangan', 'ada', 'di', 'touchscreen', 'head', 'unit']","['mobil', 'listrik', 'pengaturan', 'rem', 'tangan', 'touchscreen', 'head', 'unit']",mobil listrik atur rem tangan touchscreen head unit,0
@nanaditaa @pepeabepe Fyi beberapa mobil bensin dan listrik sekarang remnya udah dipencet atau diceklek nder. Yang divideo itu mobil listrik nder,Fyi beberapa mobil bensin dan listrik sekarang remnya udah dipencet atau diceklek nder Yang divideo itu mobil listrik nder,fyi beberapa mobil bensin dan listrik sekarang remnya udah dipencet atau diceklek nder yang divideo itu mobil listrik nder,"['fyi', 'beberapa', 'mobil', 'bensin', 'dan', 'listrik', 'sekarang', 'remnya', 'udah', 'dipencet', 'atau', 'diceklek', 'nder', 'yang', 'divideo', 'itu', 'mobil', 'listrik', 'nder']","['fyi', 'mobil', 'bensin', 'listrik', 'remnya', 'udah', 'dipencet', 'diceklek', 'nder', 'divideo', 'mobil', 'listrik', 'nder']",fyi mobil bensin listrik rem udah pencet ceklek nder video mobil listrik nder,0
@nanaditaa @pepeabepe yg di video itu mobil listrik kak,yg di video itu mobil listrik kak,yg di video itu mobil listrik kak,"['yg', 'di', 'video', 'itu', 'mobil', 'listrik', 'kak']","['yg', 'video', 'mobil', 'listrik', 'kak']",yg video mobil listrik kak,0
@3iwidyan @tissyumagic @innovacommunity Mobil listrik rata2 rem elektrik bukan tuas manual lagi,Mobil listrik rata rem elektrik bukan tuas manual lagi,mobil listrik rata rem elektrik bukan tuas manual lagi,"['mobil', 'listrik', 'rata', 'rem', 'elektrik', 'bukan', 'tuas', 'manual', 'lagi']","['mobil', 'listrik', 'rem', 'elektrik', 'tuas', 'manual']",mobil listrik rem elektrik tuas manual,0
@pedagfang @convomf Mobil listrik itu jadi gak kedengeran dari luar,Mobil listrik itu jadi gak kedengeran dari luar,mobil listrik itu jadi gak kedengeran dari luar,"['mobil', 'listrik', 'itu', 'jadi', 'gak', 'kedengeran', 'dari', 'luar']","['mobil', 'listrik', 'gak', 'kedengeran']",mobil listrik gak kedengeran,0
@strike_bravo_b @ghozyulhaq Safety nya kayak display smartphone bud kalo mobil listrik,Safety nya kayak display smartphone bud kalo mobil listrik,safety nya kayak display smartphone bud kalo mobil listrik,"['safety', 'nya', 'kayak', 'display', 'smartphone', 'bud', 'kalo', 'mobil', 'listrik']","['safety', 'nya', 'kayak', 'display', 'smartphone', 'bud', 'kalo', 'mobil', 'listrik']",safety nya kayak display smartphone bud kalo mobil listrik,0
@convomf Denger² ini mobil listrik kalo dinyalain biar pengunjung tau kalo berfungsi berarti kok bisa anak kecil itu masuk sampe gegas mobilnya? Yaa agak aneh sih anak kecil gak nyampe kakinya kalo pun dia bisa injek gasnya ya aneh sih anehnya ortu dan pegawai nya bisa lalai,Denger ini mobil listrik kalo dinyalain biar pengunjung tau kalo berfungsi berarti kok bisa anak kecil itu masuk sampe gegas mobilnya Yaa agak aneh sih anak kecil gak nyampe kakinya kalo pun dia bisa injek gasnya ya aneh sih anehnya ortu dan pegawai nya bisa lalai,denger ini mobil listrik kalo dinyalain biar pengunjung tau kalo berfungsi berarti kok bisa anak kecil itu masuk sampe gegas mobilnya yaa agak aneh sih anak kecil gak nyampe kakinya kalo pun dia bisa injek gasnya ya aneh sih anehnya ortu dan pegawai nya bisa lalai,"['denger', 'ini', 'mobil', 'listrik', 'kalo', 'dinyalain', 'biar', 'pengunjung', 'tau', 'kalo', 'berfungsi', 'berarti', 'kok', 'bisa', 'anak', 'kecil', 'itu', 'masuk', 'sampe', 'gegas', 'mobilnya', 'yaa', 'agak', 'aneh', 'sih', 'anak', 'kecil', 'gak', 'nyampe', 'kakinya', 'kalo', 'pun', 'dia', 'bisa', 'injek', 'gasnya', 'ya', 'aneh', 'sih', 'anehnya', 'ortu', 'dan', 'pegawai', 'nya', 'bisa', 'lalai']","['denger', 'mobil', 'listrik', 'kalo', 'dinyalain', 'biar', 'pengunjung', 'tau', 'kalo', 'berfungsi', 'anak', 'masuk', 'sampe', 'gegas', 'mobilnya', 'yaa', 'aneh', 'sih', 'anak', 'gak', 'nyampe', 'kakinya', 'kalo', 'injek', 'gasnya', 'ya', 'aneh', 'sih', 'anehnya', 'ortu', 'pegawai', 'nya', 'lalai']",denger mobil listrik kalo dinyalain biar unjung tau kalo fungsi anak masuk sampe gegas mobil yaa aneh sih anak gak nyampe kaki kalo injek gas ya aneh sih aneh ortu pegawai nya lalai,0
@mamakelinci @jezkiywn @convomf Semua mobil even itu mobil listrik mah harusnya ttp ada rem tangan. Transmisi juga sama. Jd pertanyaannya gimana itu pengawasan org tua?,Semua mobil even itu mobil listrik mah harusnya ttp ada rem tangan Transmisi juga sama Jd pertanyaannya gimana itu pengawasan org tua,semua mobil even itu mobil listrik mah harusnya ttp ada rem tangan transmisi juga sama jd pertanyaannya gimana itu pengawasan org tua,"['semua', 'mobil', 'even', 'itu', 'mobil', 'listrik', 'mah', 'harusnya', 'ttp', 'ada', 'rem', 'tangan', 'transmisi', 'juga', 'sama', 'jd', 'pertanyaannya', 'gimana', 'itu', 'pengawasan', 'org', 'tua']","['mobil', 'even', 'mobil', 'listrik', 'mah', 'ttp', 'rem', 'tangan', 'transmisi', 'jd', 'pertanyaannya', 'gimana', 'pengawasan', 'org', 'tua']",mobil even mobil listrik mah ttp rem tangan transmisi jd tanya gimana awas org tua,0
@jezkiywn @convomf Itu mobil listrik gitu ka mesinnya katanya dinyalain biar pengunjung bisa liat fungsinya,Itu mobil listrik gitu ka mesinnya katanya dinyalain biar pengunjung bisa liat fungsinya,itu mobil listrik gitu ka mesinnya katanya dinyalain biar pengunjung bisa liat fungsinya,"['itu', 'mobil', 'listrik', 'gitu', 'ka', 'mesinnya', 'katanya', 'dinyalain', 'biar', 'pengunjung', 'bisa', 'liat', 'fungsinya']","['mobil', 'listrik', 'gitu', 'ka', 'mesinnya', 'dinyalain', 'biar', 'pengunjung', 'liat', 'fungsinya']",mobil listrik gitu ka mesin dinyalain biar unjung liat fungsi,0
@convomf Mobil listrik? Apa mobil biasa? Ya kali ada bensinnya,Mobil listrik Apa mobil biasa Ya kali ada bensinnya,mobil listrik apa mobil biasa ya kali ada bensinnya,"['mobil', 'listrik', 'apa', 'mobil', 'biasa', 'ya', 'kali', 'ada', 'bensinnya']","['mobil', 'listrik', 'mobil', 'ya', 'kali', 'bensinnya']",mobil listrik mobil ya kali bensin,0
@innovacommunity kayaknya itu mobil listrik,kayaknya itu mobil listrik,kayaknya itu mobil listrik,"['kayaknya', 'itu', 'mobil', 'listrik']","['kayaknya', 'mobil', 'listrik']",kayak mobil listrik,0
@Chandrakirata @daniputranto @innovacommunity Mobil listrik,Mobil listrik,mobil listrik,"['mobil', 'listrik']","['mobil', 'listrik']",mobil listrik,0
@SelebtwitMobil ter BUKTI mobil listrik TIDAK SAFETY,ter BUKTI mobil listrik TIDAK SAFETY,ter bukti mobil listrik tidak safety,"['ter', 'bukti', 'mobil', 'listrik', 'tidak', 'safety']","['ter', 'bukti', 'mobil', 'listrik', 'safety']",ter bukti mobil listrik safety,0
@zy_zy_its_me Indah jembut lu pitak! Dollar merangkak naik orang pontang panting nyari duit harga harga pada naik pajak naik bbm n listrik bakal naik kredit kendaraan mobil byk ditarik leasing. Kalau lu merasa hidup lu indah berarti lu udah sinting.,Indah jembut lu pitak Dollar merangkak naik orang pontang panting nyari duit harga harga pada naik pajak naik bbm n listrik bakal naik kredit kendaraan mobil byk ditarik leasing Kalau lu merasa hidup lu indah berarti lu udah sinting,indah jembut lu pitak dollar merangkak naik orang pontang panting nyari duit harga harga pada naik pajak naik bbm n listrik bakal naik kredit kendaraan mobil byk ditarik leasing kalau lu merasa hidup lu indah berarti lu udah sinting,"['indah', 'jembut', 'lu', 'pitak', 'dollar', 'merangkak', 'naik', 'orang', 'pontang', 'panting', 'nyari', 'duit', 'harga', 'harga', 'pada', 'naik', 'pajak', 'naik', 'bbm', 'n', 'listrik', 'bakal', 'naik', 'kredit', 'kendaraan', 'mobil', 'byk', 'ditarik', 'leasing', 'kalau', 'lu', 'merasa', 'hidup', 'lu', 'indah', 'berarti', 'lu', 'udah', 'sinting']","['indah', 'jembut', 'lu', 'pitak', 'dollar', 'merangkak', 'orang', 'pontang', 'panting', 'nyari', 'duit', 'harga', 'harga', 'pajak', 'bbm', 'n', 'listrik', 'kredit', 'kendaraan', 'mobil', 'byk', 'ditarik', 'leasing', 'lu', 'hidup', 'lu', 'indah', 'lu', 'udah', 'sinting']",indah jembut lu pitak dollar rangkak orang pontang panting nyari duit harga harga pajak bbm n listrik kredit kendara mobil byk tarik leasing lu hidup lu indah lu udah sinting,0
@miiu01795736 @raffimulyaa Pemerintah ttp maunya naikin gengsi subsidi mobil listrik ambil pajak motor u/ lrt dan kreta cepat (yg pake org2 dgn gajinya stidaknya diatas umr). Motor itu ada ojol ada pedagang dll. Sedih tp yasudah jalanin saja. Ttp berlanjut melihat opung di segala program nasional haha,Pemerintah ttp maunya naikin gengsi subsidi mobil listrik ambil pajak motor u lrt dan kreta cepat yg pake org dgn gajinya stidaknya diatas umr Motor itu ada ojol ada pedagang dll Sedih tp yasudah jalanin saja Ttp berlanjut melihat opung di segala program nasional haha,pemerintah ttp maunya naikin gengsi subsidi mobil listrik ambil pajak motor u lrt dan kreta cepat yg pake org dgn gajinya stidaknya diatas umr motor itu ada ojol ada pedagang dll sedih tp yasudah jalanin saja ttp berlanjut melihat opung di segala program nasional haha,"['pemerintah', 'ttp', 'maunya', 'naikin', 'gengsi', 'subsidi', 'mobil', 'listrik', 'ambil', 'pajak', 'motor', 'u', 'lrt', 'dan', 'kreta', 'cepat', 'yg', 'pake', 'org', 'dgn', 'gajinya', 'stidaknya', 'diatas', 'umr', 'motor', 'itu', 'ada', 'ojol', 'ada', 'pedagang', 'dll', 'sedih', 'tp', 'yasudah', 'jalanin', 'saja', 'ttp', 'berlanjut', 'melihat', 'opung', 'di', 'segala', 'program', 'nasional', 'haha']","['pemerintah', 'ttp', 'maunya', 'naikin', 'gengsi', 'subsidi', 'mobil', 'listrik', 'ambil', 'pajak', 'motor', 'u', 'lrt', 'kreta', 'cepat', 'yg', 'pake', 'org', 'dgn', 'gajinya', 'stidaknya', 'diatas', 'umr', 'motor', 'ojol', 'pedagang', 'dll', 'sedih', 'tp', 'yasudah', 'jalanin', 'ttp', 'berlanjut', 'opung', 'program', 'nasional', 'haha']",perintah ttp mau naikin gengsi subsidi mobil listrik ambil pajak motor u lrt kreta cepat yg pake org dgn gaji stidaknya atas umr motor ojol dagang dll sedih tp yasudah jalanin ttp lanjut opung program nasional haha,0
@rrdns_ ️ Taman belakang &amp; T cuci jemur ️ Carport 2 mobil ️ Sumur gali ️ Pompa air &amp; water torn ️ Listrik 1300 VA ️ Akses jalan kavling 4 5 m ️ Kualitas bangunan bermutu bagus dan kuat ️ Sertifikat Hak Milik ️️️ Harga promo Rp. 529.000.000 -,Taman belakang amp T cuci jemur  Carport  mobil  Sumur gali  Pompa air amp water torn  Listrik  VA  Akses jalan kavling   m  Kualitas bangunan bermutu bagus dan kuat  Sertifikat Hak Milik  Harga promo Rp,taman belakang amp t cuci jemur  carport  mobil  sumur gali  pompa air amp water torn  listrik  va  akses jalan kavling   m  kualitas bangunan bermutu bagus dan kuat  sertifikat hak milik  harga promo rp,"['taman', 'belakang', 'amp', 't', 'cuci', 'jemur', 'carport', 'mobil', 'sumur', 'gali', 'pompa', 'air', 'amp', 'water', 'torn', 'listrik', 'va', 'akses', 'jalan', 'kavling', 'm', 'kualitas', 'bangunan', 'bermutu', 'bagus', 'dan', 'kuat', 'sertifikat', 'hak', 'milik', 'harga', 'promo', 'rp']","['taman', 'amp', 't', 'cuci', 'jemur', 'carport', 'mobil', 'sumur', 'gali', 'pompa', 'air', 'amp', 'water', 'torn', 'listrik', 'va', 'akses', 'jalan', 'kavling', 'm', 'kualitas', 'bangunan', 'bermutu', 'bagus', 'kuat', 'sertifikat', 'hak', 'milik', 'harga', 'promo', 'rp']",taman amp t cuci jemur carport mobil sumur gali pompa air amp water torn listrik va akses jalan kavling m kualitas bangun mutu bagus kuat sertifikat hak milik harga promo rp,0
️ Kamar Tidur 2 ️ Kamar mandi 1 kloset duduk &amp; shower ️ Ruang tamu &amp; keluarga ️ Dapur &amp; Ruang makan ️ Teras ️ Taman depan ️ Taman belakang &amp; T cuci jemur ️ Carport 2 mobil ️ Sumur gali ️ Pompa air &amp; water torn ️ Listrik 1300 VA,Kamar Tidur   Kamar mandi  kloset duduk amp shower  Ruang tamu amp keluarga  Dapur amp Ruang makan  Teras  Taman depan  Taman belakang amp T cuci jemur  Carport  mobil  Sumur gali  Pompa air amp water torn  Listrik  VA,kamar tidur   kamar mandi  kloset duduk amp shower  ruang tamu amp keluarga  dapur amp ruang makan  teras  taman depan  taman belakang amp t cuci jemur  carport  mobil  sumur gali  pompa air amp water torn  listrik  va,"['kamar', 'tidur', 'kamar', 'mandi', 'kloset', 'duduk', 'amp', 'shower', 'ruang', 'tamu', 'amp', 'keluarga', 'dapur', 'amp', 'ruang', 'makan', 'teras', 'taman', 'depan', 'taman', 'belakang', 'amp', 't', 'cuci', 'jemur', 'carport', 'mobil', 'sumur', 'gali', 'pompa', 'air', 'amp', 'water', 'torn', 'listrik', 'va']","['kamar', 'tidur', 'kamar', 'mandi', 'kloset', 'duduk', 'amp', 'shower', 'ruang', 'tamu', 'amp', 'keluarga', 'dapur', 'amp', 'ruang', 'makan', 'teras', 'taman', 'taman', 'amp', 't', 'cuci', 'jemur', 'carport', 'mobil', 'sumur', 'gali', 'pompa', 'air', 'amp', 'water', 'torn', 'listrik', 'va']",kamar tidur kamar mandi kloset duduk amp shower ruang tamu amp keluarga dapur amp ruang makan teras taman taman amp t cuci jemur carport mobil sumur gali pompa air amp water torn listrik va,0
@akuuwuphobia Mungkin ini mobil listrik jadi ga ada bunyinya dan gak ketahuan lagi nyala,Mungkin ini mobil listrik jadi ga ada bunyinya dan gak ketahuan lagi nyala,mungkin ini mobil listrik jadi ga ada bunyinya dan gak ketahuan lagi nyala,"['mungkin', 'ini', 'mobil', 'listrik', 'jadi', 'ga', 'ada', 'bunyinya', 'dan', 'gak', 'ketahuan', 'lagi', 'nyala']","['mobil', 'listrik', 'ga', 'bunyinya', 'gak', 'ketahuan', 'nyala']",mobil listrik ga bunyi gak tahu nyala,0
